Sale_Date,Company,Brand,Model,Production_Year,Country,Fuel_Type,Engine_Volume,Transmission,Drive_Type,Region,Area,Dealer_Center,Segment_2013,Class_2013,Quantity,Price_USD,Total_Price_USD
2019-07-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Актау,Мангистауская Область,БИПЭК АВТО Актау,Коммерческие автомобили,Развозные автомобили,6.0,14400.0,86400.0
2019-08-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Тараз,Жамбылская Область,БИПЭК АВТО Тараз,Коммерческие автомобили,Развозные автомобили,16.0,14400.0,230400.0
2019-08-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Петропавловск,Северо-казахстанская Область,БИПЭК АВТО Петропавловск,Коммерческие автомобили,Развозные автомобили,2.0,14400.0,28800.0
2019-08-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,БИПЭК АВТО Кызылорда,Коммерческие автомобили,Развозные автомобили,2.0,14400.0,28800.0
2019-08-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Алматы,Г.алматы,БИПЭК АВТО Алматы,Коммерческие автомобили,Развозные автомобили,6.0,14400.0,86400.0
2019-08-31,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Актобе,Актюбинская Область,БИПЭК АВТО Актобе,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-08-31,БИПЭК АВТО,UAZ,3962,2017,RUS,F,2.7,Механика,4WD,Алматы,Г.алматы,БИПЭК АВТО Алматы,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-09-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Актобе,Актюбинская Область,БИПЭК АВТО Актобе,Коммерческие автомобили,Развозные автомобили,2.0,14400.0,28800.0
2019-09-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Алматы,Г.алматы,БИПЭК АВТО Алматы,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-09-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Караганда,Карагандинская Область,БИПЭК АВТО Караганда,Коммерческие автомобили,Развозные автомобили,1.0,14400.0,14400.0
2019-09-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,БИПЭК АВТО Кызылорда,Коммерческие автомобили,Развозные автомобили,6.0,14400.0,86400.0
2019-09-30,БИПЭК АВТО,UAZ,3962,2018,KAZ,F,2.7,Механика,4WD,Шымкент,Южно-казахстанская Область,БИПЭК АВТО Шымкент,Коммерческие автомобили,Развозные автомобили,2.0,14400.0,28800.0
2019-01-31,Вираж,UAZ,Cargo,2018,RUS,F,2.7,Механика,4WD,Тараз,Жамбылская Область,Вираж Тараз,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,15064.24684,15064.24684
2019-02-28,Вираж,UAZ,Cargo,2017,RUS,F,2.7,Механика,4WD,Алматы,Г.алматы,Вираж Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,15084.66695,15084.66695
2019-03-31,Вираж,UAZ,Cargo,2019,RUS,F,2.7,Механика,4WD,Петропавловск,Северо-казахстанская Область,Вираж Петропавловск,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,15119.3634,15119.3634
2019-03-31,Вираж,UAZ,Cargo,2019,RUS,F,2.7,Механика,4WD,Шымкент,Южно-казахстанская Область,Вираж Шымкент,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,15119.3634,15119.3634
2019-04-30,Вираж,UAZ,Cargo,2017,RUS,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,Вираж Кызылорда,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,15307.7221,15307.7221
2019-04-30,Вираж,UAZ,Cargo,2019,RUS,F,2.7,Механика,4WD,Атырау,Атырауская Область,Вираж Атырау,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,15017.90292,15017.90292
2019-04-30,Вираж,UAZ,Cargo,2019,RUS,F,2.7,Механика,4WD,Актау,Мангистауская Область,Вираж Актау,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,15017.90292,15017.90292
2019-05-31,БИПЭК АВТО,UAZ,Cargo,2017,RUS,,2.7,Механика,4WD,Шымкент,Южно-казахстанская Область,БИПЭК АВТО Шымкент,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,18000.0,18000.0
2019-05-31,Вираж,UAZ,Cargo,2019,RUS,F,2.7,Механика,4WD,Шымкент,Южно-казахстанская Область,Вираж Шымкент,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,14999.45248,14999.45248
2019-06-30,БИПЭК АВТО,UAZ,Cargo,2017,RUS,,2.7,Механика,RWD,Шымкент,Южно-казахстанская Область,БИПЭК АВТО Шымкент,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,18000.0,18000.0
2019-06-30,Вираж,UAZ,Cargo,2019,RUS,F,2.7,Механика,4WD,Усть-каменогорск,Восточно-казахстанская Область,Вираж Усть-Каменогорск,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,14920.77592,14920.77592
2019-07-31,БИПЭК АВТО,UAZ,Cargo,2017,RUS,,2.7,Механика,RWD,Шымкент,Южно-казахстанская Область,БИПЭК АВТО Шымкент,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,18000.0,18000.0
2019-07-31,БИПЭК АВТО,UAZ,Cargo,2017,RUS,,2.7,Механика,RWD,Атырау,Атырауская Область,БИПЭК АВТО Атырау,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,18000.0,18000.0
2019-07-31,Вираж,UAZ,Cargo,2019,RUS,F,2.7,Механика,4WD,Кызылорда,Кызылординская Область,Вираж Кызылорда,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,14852.13427,14852.13427
2019-07-31,Вираж,UAZ,Cargo,2019,RUS,F,2.7,Механика,4WD,Алматы,Г.алматы,Вираж Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,14852.13427,14852.13427
2019-07-31,Вираж,UAZ,Cargo,2019,RUS,F,2.7,Механика,4WD,Шымкент,Южно-казахстанская Область,Вираж Шымкент,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,14852.13427,14852.13427
2019-07-31,Вираж,UAZ,Cargo,2017,RUS,F,2.7,Механика,4WD,Уральск,Западно-казахстанская Область,Вираж Уральск,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,15138.7544,15138.7544
2019-07-31,Вираж,UAZ,Cargo,2017,RUS,F,2.7,Механика,4WD,Нур-султан,Г.нур-султан,Вираж Астана,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,15138.7544,15138.7544
2019-08-31,Вираж,UAZ,Cargo,2019,RUS,F,2.7,Механика,4WD,Алматы,Г.алматы,Вираж Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,14740.03484,14740.03484
2019-09-30,Вираж,UAZ,Cargo,2019,RUS,F,2.7,Механика,4WD,Актау,Мангистауская Область,Вираж Актау,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,14726.28487,14726.28487
2019-09-30,Вираж,UAZ,Cargo,2019,RUS,F,2.7,Механика,4WD,Алматы,Г.алматы,Вираж Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,14726.28487,14726.28487
2019-09-30,Вираж,UAZ,Cargo,2017,RUS,F,2.7,Механика,4WD,Алматы,Г.алматы,Вираж Алматы,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,15010.47633,15010.47633
2019-09-30,Вираж,UAZ,Cargo,2019,RUS,F,2.7,Механика,4WD,Петропавловск,Северо-казахстанская Область,Вираж Петропавловск,Коммерческие автомобили,Крупнотоннажные грузовики,1.0,14726.28487,14726.28487
2019-01-31,БИПЭК АВТО,UAZ,Patriot,2018,KAZ,F,2.7,Механика,4WD,Павлодар,Павлодарская Область,БИПЭК АВТО Павлодар,Внедорожники,Среднеразмерные SUV,1.0,18600.0,18600.0
2019-01-31,БИПЭК АВТО,UAZ,Patriot,2018,KAZ,F,2.7,Механика,4WD,Нур-султан,Г.нур-султан,БИПЭК АВТО Астана,Внедорожники,Среднеразмерные SUV,1.0,18600.0,18600.0
2019-01-31,БИПЭК АВТО,UAZ,Patriot,2018,KAZ,F,2.7,Механика,4WD,Актау,Мангистауская Область,БИПЭК АВТО Актау,Внедорожники,Среднеразмерные SUV,1.0,18600.0,18600.0
2019-01-31,БИПЭК АВТО,UAZ,Patriot,2017,RUS,F,2.7,Механика,4WD,Талдыкорган,Алматинская Область,БИПЭК АВТО Талдыкорган,Внедорожники,Среднеразмерные SUV,1.0,18600.0,18600.0
